speed_kmph,braking_frequency,road_condition,tyre_pressure,load_weight,temperature,steering_angle,tire_wear
35,20,5,29.163745150193144,428,23.31076346608873,50.2895520840652,78.5335025409758
111,17,3,28.668482033382944,965,40.87004749319195,31.512132013847825,84.64981635598915
98,10,4,29.550685601232992,409,23.503834477922375,12.499616811602383,29.07613355521668
76,5,3,28.69289295360443,630,35.60267160845727,31.481304725608645,47.981727450088144
54,4,5,38.14014684586931,493,35.22658897342191,33.30495608625907,37.78636086345152
95,6,2,28.708601733499265,942,21.644806465789202,44.5474538528134,58.76222177220893
39,4,5,31.259970296363868,952,16.043975996050502,13.192979382440946,34.476404839497214
85,7,1,29.245076122430277,781,27.27748721356192,22.098622925203905,38.05504089320051
59,7,3,31.54506443576518,303,23.67579455897609,21.84164815287398,21.02781066180214
34,18,2,29.086713611211046,403,39.26933248841126,57.566375744469894,70.2886846266732
62,3,3,36.01603900891617,252,39.01092565366036,26.636697619603137,29.64872381192064
94,1,3,29.599921796110902,574,28.710718565778762,45.30563803788879,43.58130094607829
47,4,4,38.222151110066655,253,33.19536675969657,45.048682882466345,43.71625826654834
78,6,1,37.806292608719694,475,33.12778547960775,15.932651088194483,20.672415804623643
40,9,3,28.163940225647313,534,39.814744452828705,34.312181362303924,50.732195778477404
114,14,5,38.748716266181376,230,27.750072423695926,53.65817359911888,70.30216616721987
55,12,5,28.347331800920404,334,23.263400393715273,28.511863167416966,53.3875045477683
92,20,4,30.87574941949068,257,22.951047544216422,56.70705044055276,78.44552298254904
118,4,1,28.38866965331194,304,31.085768378466124,12.867493759449696,24.04026079511007
115,12,1,32.03012184447179,465,28.474446081966377,4.449546346441844,23.21560747007028
88,10,5,34.16639830855926,721,28.203623129548085,53.48723238868496,75.01270301258627
56,7,2,37.55973842818166,695,17.734120172691217,50.860871877733,53.1871450071825
78,3,4,32.05577860563803,452,36.558112220705866,59.55539255603068,64.23868788257367
106,14,4,36.4658802960774,494,21.41210063945732,40.76360928674556,64.85123687273865
62,10,5,30.250053485427763,867,20.90860890626164,56.20127560002897,74.9129156289097
30,16,5,37.00718148092952,357,27.382749608321802,49.61694150504665,64.69718791935476
50,16,2,30.83195927091085,748,21.833350248534042,50.66557998720521,70.14483859726408
84,10,2,29.722537071325213,830,32.51574801924046,34.148494227256094,56.00412590965406
35,13,1,30.22490620448865,266,26.143900180034144,22.94187587500265,29.684640040750093
110,6,4,30.184757546582265,953,28.467351677783704,56.07348435259691,75.70802673237323
98,12,4,34.15435455252389,498,31.115079648120865,25.92703053695367,45.75105923888184
34,9,5,38.137570974257756,662,21.106065674454143,32.32916203498014,36.395386181812526
32,13,1,28.955260923910068,924,19.672548685965893,26.766858427511263,44.139750884171605
82,4,4,36.483475821921076,300,41.41265708620814,33.889098837611826,42.34837220450217
52,11,1,35.85215751583429,255,28.011711084942633,28.23030473953963,32.48920849642033
82,20,1,38.47023942195235,531,27.362808288976176,2.8780535147685526,25.401781125328743
66,18,5,30.929770726082886,950,16.068364508185244,52.922891160461916,86.20038123825314
103,11,1,33.401318304220354,592,29.939289077621797,26.663629134946188,47.43042733842432
103,4,2,39.10992849332221,942,31.625091648330002,35.33661891044092,42.6327004390156
112,18,2,35.91992140162381,580,31.765226128639995,8.351268165479222,35.99319111073827
46,1,3,32.66522095433916,291,36.21093507968653,0.20327087895834817,13.602967478889664
114,7,5,29.57694859426322,990,20.324455049730354,14.717405618618578,48.05433661081922
107,6,3,31.149820094807094,646,22.566694026918565,42.27516192800101,50.968115818843096
102,15,2,34.9745857298726,308,39.32191395691238,5.9516718067727155,33.06316257166656
30,18,3,36.61801537072616,516,43.41511850530182,54.53324642318807,72.97970036377193
80,11,5,29.49306264222272,367,19.07798242101962,12.901354161371074,31.776013039231216
74,20,5,35.19516712052865,634,29.929486635156547,12.275616857506549,53.80593517183745
106,15,1,34.60421534606501,641,21.425287582187607,10.89047769728973,40.62082639736247
33,16,4,34.167465360288496,417,16.802195050649473,0.8389027782818848,24.114017257514618
91,7,1,36.281477412184095,421,24.76510014378406,46.30832810869408,36.683874090152486
94,10,5,38.04939514100154,872,19.31062875552638,52.50207187471551,72.95504686455115
61,12,2,31.87587619812242,727,36.29799220302739,36.849762156971934,59.816768704242364
63,14,2,38.668146281331516,477,31.011762410143334,11.291998900791738,26.004415774362634
101,5,1,29.927603351422608,768,19.315034129709325,17.116679816452784,28.577319007468272
68,18,5,30.076286437013973,773,15.277247652165432,28.555601841897797,76.27571876473237
55,5,2,31.20126476348709,665,39.24471147072638,57.26075709739805,59.142165365072664
63,3,5,29.434370434564933,953,20.285832184927425,14.841082309064568,31.598970915331986
83,5,2,30.763830696194532,801,33.18649926662298,43.89875423519328,56.08302140697171
32,17,5,29.276941154834134,783,25.107657392302368,26.366893397575218,64.64559076316858
79,19,3,37.86102900382468,229,32.564578149451066,17.87084090160131,44.97955800118606
41,19,5,29.667627902639495,558,24.46960880946972,27.354956221326823,51.6276333565705
94,12,5,36.96757069071828,487,17.608186820767624,4.272403052473952,27.09475312208577
83,9,1,28.574966414960006,285,21.68850025673261,47.921242255821745,58.07181074573975
34,1,3,39.38224393016698,433,20.64175699437227,14.598115678978028,8.335369548608368
86,18,4,36.53392105033319,946,27.840580573189314,43.524727391578224,72.21352191791922
46,4,1,28.081558583033342,512,34.74851350278472,4.100902286891683,19.18049405996301
76,10,4,37.166278002402564,564,22.914182248390727,57.305913369941166,71.02434387614638
52,7,2,34.168983049194225,976,15.362098059018539,11.580899124341917,24.81369609542235
108,1,4,37.35238204402144,998,30.568120927942708,52.96452457242483,66.01412278089201
114,17,5,34.26996170668706,468,33.17278468076916,48.568392576926065,89.42669809051881
43,2,4,35.692298291624255,897,43.88611482005429,58.071595444884956,58.53165886161239
95,11,1,37.43597986474049,330,32.684124092797404,28.673439656744975,39.95994551180873
104,9,1,32.86129665505428,988,29.135176781344256,43.64383763075709,70.93573390937223
80,7,4,28.032497797845426,550,32.202048776931115,22.242639422267043,47.46877011959702
67,17,1,38.199357951342265,379,42.83701889586081,11.06209428118163,28.800609956812483
93,17,1,32.57068435149595,679,39.85134436804938,26.58455597600693,57.98541094759339
67,2,4,33.952512712198995,362,24.68936200091424,9.944940923307293,21.507111474269056
79,6,3,28.093199705847624,982,22.117630909714116,58.922677367183034,70.28363107242008
111,14,3,33.90510412420117,295,22.87900837098221,5.774789468442982,31.216668867785067
59,6,2,39.837848818860756,973,30.13263119145639,35.35270340715722,41.360498709866036
108,2,1,31.339211929825236,709,37.32148353685733,37.587831315243356,42.43086650140096
120,1,4,32.74501924290854,564,30.096576215488863,32.28477257244325,44.398979567574195
80,10,1,36.24627995762412,552,17.033891874843377,39.73115314271001,44.16373757979642
92,5,5,37.777524010283905,999,36.70742101319942,6.970846500713456,36.49725471593971
81,2,1,33.008699488073205,635,39.17910386012862,33.301111452317464,41.4987018358395
67,16,1,31.716026444815512,282,23.68493595359159,17.232754267641692,29.653735980185953
117,2,3,39.2539095998208,424,34.92377217850051,56.4105637980634,54.20933907744773
108,10,4,36.12573960006003,611,27.797757031631804,45.72429920638354,63.68851547429969
59,2,1,29.42825565391769,934,41.67358067182329,58.350868929584564,63.819181983372154
80,16,3,28.827134537615784,317,40.356766744822195,2.2533641844113728,36.87929623189792
110,16,2,33.80259820948443,681,30.762959949289268,17.10799051084252,44.99807173170003
34,19,3,30.64108079256727,391,35.74516637440783,11.725355198300939,49.13699035503011
58,7,3,31.047817040515042,790,41.50049103066312,0.66927523870983,34.302910951501595
33,12,3,38.53230614593418,789,29.871510302348266,14.539543814779286,35.20941611049253
39,15,1,29.074792291795728,858,24.397522214664658,40.72655901122573,64.59229516452581
85,8,1,36.58436938274667,306,37.60998413728744,13.865335328074114,22.003527722015782
46,6,2,31.253707040567058,581,21.601987643540753,30.540206728957095,40.2296635258467
103,10,5,37.12393865684965,982,26.655934440181262,53.26908689789992,66.64641288410117
46,3,5,36.668936613562536,589,40.97181711320381,41.625475220944516,47.685960931657476
113,19,5,28.088702817331516,443,36.732670208079455,23.677744194361917,67.08309813096253
117,17,2,34.10962495505919,784,27.114330157424977,22.348136334726497,57.189843914808215
98,7,5,29.671833788536556,667,21.44233507225072,27.344148840509085,56.33841055725749
63,20,5,38.39472436694412,737,25.679051724967096,10.622486463594383,49.00784691731525
35,4,3,38.459030594348874,409,23.52312447682299,38.04004604495928,29.69327040772566
82,14,1,33.0201496899251,803,20.282678638315616,21.84916914627633,38.60527530166252
95,20,1,33.33274742141297,836,37.2999874069697,51.14192095572262,82.34430869549243
106,15,3,31.639395272854326,272,22.562096605505147,45.39315960346898,68.30106299884075
72,8,3,36.599275587520374,834,28.625024105032914,36.630789845529605,46.98135261567268
104,15,3,32.30393635631751,508,26.57578340508327,21.852133358970963,42.03997128549485
52,20,1,31.213509694271604,895,44.46232135906892,12.595909900409064,61.99372411506412
84,14,5,33.1867727140541,898,26.732767324446616,46.56911184633737,79.67540898352989
109,9,3,29.097850220649505,909,17.399474483902644,29.184545939465192,54.89423340574411
104,8,2,36.95923845573044,789,17.69477257716252,13.48500229064145,35.8054168892935
45,17,3,28.151156815261444,385,32.72261164059194,11.710476902400373,42.87935153596385
37,2,4,35.733820738247125,452,32.98090655214797,9.924054270081541,19.859863478767807
33,3,3,30.19437432105847,212,27.56276971447965,46.6296717723357,46.549416318458384
33,8,1,30.788848554572958,498,27.955310769360892,13.739231118018703,16.338044662016024
85,12,3,35.62758398368048,275,16.617977485226135,31.59853581151185,44.67907361210283
54,1,4,39.915321589394885,250,30.496395311677865,27.092781658383387,27.759068436215856
96,10,2,37.332609868870605,986,30.14218426141055,34.776653953697036,50.27273005212454
96,20,5,30.710075586680702,348,19.486479556708336,52.62929402227166,80.12686439864541
56,3,3,30.112297060493606,930,18.11518158332783,52.06484340490384,54.959197682316216
61,6,4,38.39479444321204,321,18.707174717984714,27.06456430949158,32.54112464089182
79,7,4,33.33020737505805,410,18.030847394737755,0.9219750440833985,18.52368916877334
90,20,2,29.644633633937865,479,33.2912458661028,25.58662834285819,52.15132216275187
80,18,1,38.34653707986325,737,20.89447957208756,36.371612245448425,58.06346854059523
48,11,3,37.793108234971136,884,22.542904565623903,33.46588554588371,47.54008195295182
50,19,4,39.80687636676596,355,20.207164324543193,39.080166348012334,56.20961503266808
34,5,2,38.916924240552206,437,43.735059133455096,9.244543948385008,8.054617205269237
111,19,5,38.221484063926496,575,40.638523894555064,38.79210592684395,77.1803127742089
71,11,4,28.630892773732036,281,21.91484512054563,10.959097124626334,37.89913451215893
90,12,2,29.252984433977417,691,24.826988817663782,45.03143884180494,63.16983351718741
51,10,1,34.827798331649475,555,21.296785269149915,20.3452567957608,20.832104857438843
50,8,1,34.37775095538185,472,29.756278783824712,42.593726002887216,42.18988928492142
99,9,4,33.495558573874426,779,15.588315974227609,2.8719359343664252,33.27848685840223
30,4,4,32.76147190497501,243,35.14104026690387,24.471601535454802,25.40653187856116
34,5,3,33.17452581837195,772,30.69474449452925,42.302071335799965,42.148567843542864
41,8,2,34.83157520961754,322,41.95916784903309,13.612230979889649,25.174741488285022
119,9,4,28.024918211200976,548,19.931780529852425,47.717222687833356,75.72229264169343
75,15,3,31.128505289594226,907,39.12327738183395,37.84678398629592,71.32213113820126
63,15,3,34.21935664826454,529,38.75883043400147,35.2537063289879,51.28417924423921
78,16,4,36.66659318408375,608,18.81543567650661,21.212931252260226,46.49639517248947
107,14,1,30.089880308744757,522,26.956776724323827,28.947088222867055,52.960708460316106
119,8,2,34.5625740854492,310,20.104579234335507,35.840958058671184,39.69826125418139
74,18,2,36.57351620662938,969,22.641615013726465,28.34772683489343,60.79091610264468
56,10,1,33.335531894966856,288,22.89738524491633,41.898799436433606,38.88063895540566
102,20,4,28.32497360404061,632,31.687091820773183,26.02181598641757,71.28248259476115
55,6,2,33.39121790158764,909,27.342327952813967,12.136390904521821,26.489790677174035
76,12,4,31.557338652929836,993,43.431984120189156,12.836026968062836,54.30038182625062
115,2,4,39.15579529241594,911,18.791104258410154,0.34822613057646556,16.86876740274857
85,7,3,29.495360628139927,298,44.21076404550597,18.05746293352035,35.21028024699468
92,16,1,35.829711466086785,738,21.91915920642792,44.93505842871117,60.51785866635948
77,3,4,28.632637196014013,800,38.18621809145559,47.649762530256574,63.61580305939189
90,13,5,33.35404525375236,345,25.16909778518464,12.148052525745001,38.5717579667359
110,3,1,34.64775384664097,893,19.292441862519418,57.54263981228446,55.34065885280164
55,18,2,31.575459175802386,456,40.7366755573872,30.144167608807603,57.599825189741615
65,11,3,33.46090762624461,388,24.265826977093894,55.01872494111016,64.70107575577278
30,8,2,29.96264553436225,439,34.76566212680527,42.405916911697865,46.745544336741325
37,6,2,31.649486193616433,702,31.993310552598796,43.34600538134479,53.321408358630116
81,1,1,35.453275898922435,907,29.15268928172623,5.102617278364267,14.117953185125568
108,1,2,31.621600670333862,876,29.87458417945617,13.199467613815841,22.33900253876165
76,8,4,38.796916940906456,470,36.96713742276863,0.5288899976683581,24.484062197725546
85,5,2,35.54088349169188,719,17.633187423703216,42.96765842860425,49.74282801630777
115,16,3,33.26378822123181,749,35.045419858737155,20.6662973057106,62.39245750484569
43,11,3,28.46508322665019,313,41.87436304195736,47.19915096458081,63.194573248043625
119,5,5,33.994580022456056,538,16.733645910595925,20.336173196221576,27.731747183359335
57,4,3,37.17731490550107,767,19.21960017701,49.16002513793166,53.865592231647376
116,6,2,31.186691176148962,558,36.49895810106094,7.8418952248987805,28.85429081245742
107,14,3,37.68128283578521,849,28.118449447338527,10.402389405450492,43.744468623579394
117,19,1,31.02168119261058,813,27.10645862441065,20.45259237503619,61.101998693885264
31,9,3,37.88495665540961,533,19.108999036327077,24.5092433329364,38.08332172991596
55,12,4,29.02322009934013,888,30.203101221533643,20.922168650578705,50.742876426013574
43,11,1,38.39420450642835,368,18.796359335891317,45.81882195139319,39.855304374983085
88,14,5,33.99023741119996,538,29.298613689316213,5.817083557602882,36.01606937622755
85,16,4,31.558451075443145,997,37.9084589688497,21.073021178309283,59.425591666898356
36,1,2,31.181359004981786,460,22.747930736614904,50.23439997092756,36.31111163970238
32,13,2,33.18412670716435,934,29.423585045391818,4.007824635730319,22.226646935900025
52,13,2,39.98859397724374,398,44.760479081905075,56.54061046028145,64.13103711604073
47,2,4,30.64392872125099,410,35.59951270062112,59.179010536320774,67.30796348965985
67,4,4,29.238599786547994,486,40.240703139155954,5.314090429504805,33.70601988610164
44,6,4,35.02042202462394,891,27.445428196816373,17.47635133534422,30.32647830034088
93,5,1,33.862509597283086,961,38.03582769377566,22.344039962121368,37.26548042121942
118,3,1,34.29035525275969,942,16.215275188239655,46.58348211916356,57.30363698793132
57,1,2,36.003225010686606,671,18.68733547626735,35.75560872700403,32.248289065566645
103,4,3,31.20572883844779,681,21.092117787601865,38.66194202955404,50.53921902797517
68,20,2,38.92797994460666,222,27.058557738456585,45.45058936911036,58.80679341444478
86,2,5,33.22806479346748,759,40.3723463497729,7.078739966221543,34.23578097807103
46,5,1,29.549034341709543,308,25.387981523637915,49.99256741461574,39.9975764408649
115,3,4,36.90758508080733,495,34.638635805463885,42.337188250808644,52.08745858249366
119,9,1,35.71725223141421,205,36.2794288441045,34.640503511782214,43.433064290413284
73,20,4,31.788920829808447,749,32.58547062265024,53.3841200869834,89.10143454591463
54,6,5,35.458224688408585,880,25.717259045104086,42.01838123302843,59.84622223863181
46,18,5,30.63834347642772,994,32.31160025140633,12.101997757861525,58.128579621430134
42,6,1,33.338072312086354,402,25.267967783692384,25.784722864540004,22.537782728578858
113,19,4,38.79295026600791,524,17.516212156560364,29.642572016143998,59.85124626347314
54,12,5,29.602410797928993,984,44.784119345580436,3.3130576050243388,39.07870316443393
97,11,2,32.64035739984954,443,18.815473608975328,57.27825080160335,68.96839801632117
39,2,2,37.85370909664417,526,17.17045151508172,7.714635647812709,6.930602690972959
96,15,4,39.63389079287414,246,41.35592247621467,41.84767603360361,57.79752377440827
47,12,1,33.44711363706155,960,24.055039826786853,30.37386216545281,43.898022666573304
115,12,5,34.08399544172017,790,34.50890922220523,1.5379349930653552,39.042309295144975
63,9,1,34.86606354140524,821,24.870171889866985,55.4848485518617,61.11836229419375
37,2,2,39.18817769960453,212,26.743628123834135,51.11020852913599,33.69209140516161
69,3,5,38.29848149172436,579,22.863389160503896,31.45547567423013,43.68108231246855
112,12,1,30.047213495459733,564,25.291320173790304,13.736540168366716,44.65559095462368
71,16,3,33.2410938141649,801,27.321012017596296,7.2973734408056545,45.40182668410077
70,1,4,33.568005138357115,541,36.61248207277029,21.803548765927594,30.332481341655026
35,3,4,37.46915333978508,991,30.346085827043755,15.32569686276543,22.90698843913079
81,20,3,35.234714591265224,420,43.30695651470931,30.401472060377923,69.81919255791152
55,2,2,35.850645544348154,272,16.256411815163265,57.98455776740574,40.78333336488567
93,9,5,39.97839889198741,945,30.092049678960844,34.497209593778486,58.69687769379005
88,19,4,28.899520521640156,971,32.52674366495154,53.39586335340587,98.25358218322656
85,15,3,30.676117882404796,824,42.60590958222822,39.05273024974663,73.2692865283585
88,18,3,32.89475124845856,245,16.474755708642828,28.514791595232026,56.72771398031312
99,11,2,32.173388836586646,703,32.20498754805648,51.27645376400228,71.68320523375004
62,16,2,28.2597467361638,473,40.60889785583871,28.28208661037985,60.66104573736199
82,17,1,29.10133127765411,754,22.257831843577097,52.11769023062166,78.47627760083368
51,5,4,36.171439496842915,407,41.28877045571812,17.49460617454592,26.6582637927461
50,12,1,38.55189356035073,814,15.571302278228755,7.728784425779287,21.562778046621165
99,11,3,34.17072413519173,323,36.97363887401189,51.3188678617763,64.66242562994742
99,15,5,34.4702929541636,209,42.99339663505959,35.24490982756001,57.02716917063795
33,3,5,31.06112119398855,528,34.71592984920187,53.345543894937606,53.65382824944576
104,1,2,37.21451636360454,386,28.17087731941344,56.269632419542994,51.08020346208867
91,20,5,37.021535048407074,742,16.34643049418154,3.2177034222869505,39.815006668356695
91,16,5,35.06038827061188,867,42.60341439967886,30.0581581115321,68.46021229185583
53,2,5,30.551971438136114,259,29.108886680747244,22.497872944471755,24.06042316354772
84,2,3,29.164218618845073,960,15.86990233007844,37.55150382420703,47.433007695400036
38,3,5,28.770862910285512,981,35.69463213986286,47.61547183213941,63.61829587174695
32,8,5,35.112352799714536,641,29.455117607287747,16.835412958462136,32.148330324633
60,15,5,37.9004238297136,416,18.730359523272323,33.4079030623903,45.903065779034684
69,7,1,38.2999651813711,201,21.428154279307787,42.52371479429397,33.12233641388656
65,6,3,33.563464892121395,735,16.93472041367539,8.065864970144041,18.26404678274616
53,9,2,37.4112555916806,917,32.228806191257206,48.84401435707601,55.92904351075146
35,20,1,39.36256235609228,910,33.66088437756028,36.36657599117839,62.920913779984666
95,1,4,31.302041349856815,555,30.17226895066333,56.97224622681911,65.53133264463278
113,8,3,32.775524156569084,825,39.51306399007845,20.371735147841598,42.13459681503432
104,3,3,39.17774791116017,991,40.83026463924041,6.488756540231919,32.669824762884545
33,4,4,32.058771607807415,866,33.4687319004938,30.39007206221552,41.29317420424729
108,15,4,38.966515483861556,364,15.382694391222916,5.1486463025663305,27.158215045488916
35,6,4,39.77253834705359,933,35.85688967243207,58.17159139944041,59.88731429818074
80,15,2,35.9417287428931,290,27.539976507610547,2.3210974954314922,23.47264492803706
91,3,5,37.80268347405002,366,31.96672449679161,45.21023406643848,57.33510074266891
86,14,3,36.994546770653024,406,34.47241806056653,31.50614388853464,44.026189212216124
95,20,5,36.39441109138629,481,25.507098429812302,22.117239149897323,49.71652982047352
108,14,5,31.68317287577479,264,42.51295515515383,3.9505298705192793,41.795387651315224
104,4,4,28.685132054895323,715,19.019246002493436,37.33001545041647,56.52530463198163
37,12,2,32.11662079023581,356,35.14535421843112,35.113219763457316,46.34656167769121
55,17,1,36.00323182244688,960,15.130787398697413,16.852996384055984,44.114769261444245
80,7,2,29.23035037873362,968,42.739533162155425,54.613302084618724,68.65746848159915
74,9,5,28.143015795738904,946,18.375123997142744,18.246600440570212,46.159797859299076
73,3,2,29.676308471235263,505,17.84652690442724,26.98352463552637,31.242095077302935
34,13,4,36.58883111692954,594,24.990228991567328,32.625747355119344,56.41839003243925
99,15,1,39.673524419877324,273,26.206988581172418,6.013912690577166,24.193978013627092
55,18,4,39.79677639537785,386,21.42900216968636,55.92970315281794,72.60069855636254
97,19,1,33.92774978968225,773,32.55364982781374,22.472169147062466,51.30844925919577
48,1,5,38.43222761190817,536,28.287422941258907,4.846752832460616,12.195426231205278
113,6,1,36.84191746901805,875,16.025267671232623,23.2374704205198,28.706627198820296
49,2,1,34.01248284381524,767,24.589561867659018,36.01215282555484,41.1127721842893
41,14,1,34.87312639546104,822,39.312987407195116,30.819160309279773,45.83270189255793
76,6,2,29.646725759402454,929,35.691046045856055,41.67251844223644,55.259304269237106
30,14,2,39.25193752739911,439,36.746125607396415,3.329036524074638,12.205679135557498
119,4,5,32.22315724878132,732,35.94350772250571,17.07243661632337,43.51537640778066
43,8,1,33.353791077486036,340,24.329190641491,49.153834610406136,45.53545032547856
93,3,3,36.05992277197478,464,17.989917662303277,4.793621267481651,18.27552719006567
67,19,5,32.00682965831865,338,23.17401552099288,51.32915728175745,81.62185352758733
66,14,1,31.051109931867167,658,39.95355900555478,5.5137655246263755,30.086448086983967
40,20,1,35.57259271924265,269,44.414123933492135,50.067252893501774,69.34430273796566
106,17,2,28.299808987382193,584,29.81541044224684,21.6473040647236,51.48213963358123
32,8,5,36.648701344320145,829,15.291010647691266,36.732543795432946,45.41247627693634
62,14,1,34.16828043851812,397,19.201344364026873,9.17322693887989,24.627404319580677
35,6,1,35.26904476625121,404,24.662417259487974,3.9701233035108507,0.0
79,16,5,35.582561910962625,925,32.357560457788495,12.956292241208105,58.33663442969339
39,19,3,34.324601877910766,767,17.25280937415942,7.671229074521733,49.41277883771892
34,14,5,34.99040532928883,998,43.30071896129645,18.744353860777906,53.108706443142914
52,19,5,36.205458410678496,886,25.95251019853202,30.86299479066121,63.98945553738513
39,3,3,37.03742616615609,839,42.377526537744686,35.32556781390057,40.45738316202757
73,10,5,36.72942869543345,630,38.41565408271065,47.392086442784574,63.71990114595132
31,19,1,38.43539749278714,524,37.66311817546743,39.37439359490152,56.09956480287502
42,9,5,30.273321198008833,641,33.20158739346696,36.525499507773176,51.4900506547552
69,20,3,32.81377563390157,487,33.803514511555335,24.70692164914648,59.18835901332182
31,13,4,39.373552792173484,425,34.14009705648745,28.42850609760832,50.010677924110226
113,7,5,32.759086892635956,263,33.861641610767464,24.871249763410866,35.257184814653904
94,14,2,29.498440922871072,759,31.611846941950837,50.52996180368299,71.22394979918265
92,9,1,34.305341516346154,913,44.592420554486665,13.80002715290399,35.99213720031445
102,19,1,29.313891670653547,697,36.96871702277088,0.34325589251787747,45.11691801828885
46,15,2,30.434238864734382,259,38.308391651775636,39.07919383357436,59.29000998381567
38,20,2,39.979825078851476,596,41.17388445251022,12.147731018329884,42.53953188925967
104,14,5,34.49635166075358,456,21.469192881775477,53.40690817858856,68.25013474511663
44,6,2,31.40870066848515,776,17.514124772851822,51.542779782399364,51.841832999469354
53,4,4,39.93729945488687,438,29.48683309795796,4.603642315692353,5.909393696353015
67,8,3,39.59870702266172,1000,30.422420868578193,6.383304324844641,26.50777002575454
64,17,2,33.288868493011165,237,39.87545339849753,29.71029553479998,50.51277313551946
78,9,2,31.1248373054549,224,28.31350737847007,36.55335976616128,38.14371429270047
98,1,4,38.06079565710628,609,32.12559076632938,16.494500248934443,22.974949279465424
91,20,1,36.58744860366143,660,30.812128155403748,43.007863001962235,71.07568558227942
89,14,1,36.24329722004212,770,16.14608351272173,35.69496125513229,49.45493249501513
79,11,5,38.71736489586967,616,33.45644689790742,19.48944658491328,42.243708173282606
107,3,4,36.2730056064559,556,39.84129857322757,1.5222892825389356,26.93664296132086
104,9,3,31.40557531649859,582,19.725016442274114,45.00901687791106,69.37563128259289
38,14,3,36.326357942508785,357,32.82995201779787,12.885219949504963,20.55955200733544
63,9,4,31.669762135403968,768,32.808316333392426,50.068424607757706,69.17656944892094
105,4,3,37.110867755883945,632,19.925548921690762,25.21741560325531,46.02565174679272
64,4,1,35.43697425389879,247,18.70390721192208,34.624646557905926,27.332543595529113
30,8,3,28.928938623817007,527,44.40155828929454,52.376923824540114,63.47952416777672
69,2,3,34.15402434922171,632,26.811575089591127,51.817380055197205,57.14269982240344
93,9,4,32.11961163034889,630,21.82265186170588,22.291174514614397,45.626049157179935
51,14,4,31.94284759278753,255,20.139736333631248,12.533333562890586,36.29685408976983
89,9,3,35.22707562852709,776,35.02805140749705,46.50876466371568,62.63066719787367
93,16,2,31.8678978936331,467,33.28335891981837,25.98481221612787,53.885117556769
101,17,4,37.322724978458474,268,34.30656368962252,11.522519613540245,43.003803492212626
40,16,5,28.849497232134095,927,17.640180825343567,54.26552053902901,88.69749031963458
43,12,5,35.92465902874991,800,41.80603750495311,11.886251654465243,40.31075288684449
89,3,1,37.71033764388089,648,26.67799190427145,1.5484300914738647,4.966968850260037
59,11,3,36.07398027904516,992,24.40108219291074,1.216798426045198,19.578140386556857
64,14,2,33.96675034023995,456,28.870843417432177,37.33892138725586,50.98897018671137
114,18,1,39.403684164834175,871,26.701981972428847,39.70050364305182,69.87294466519967
66,5,3,31.59926187757676,689,40.90731009417438,18.662502303419036,37.732900907363685
34,16,4,28.230014650299733,945,42.87782925593676,19.200659354823802,55.751214217411274
112,20,5,33.18387245756129,842,24.103596493488187,20.369634903596566,59.77482817348546
107,5,2,28.396143230803926,248,40.91807422379864,40.80951280553272,49.572133054016845
55,3,5,39.4472410303169,858,38.445693885992014,3.488027461609715,24.218820717577866
91,12,4,30.51901654897662,515,42.92423017034285,55.74698116147954,77.57525031220067
33,1,3,37.467124287386554,612,22.372509365576633,13.351262650646786,4.648613151750221
118,9,4,37.29486499809238,633,32.30877450362937,59.98039231452553,72.5556172573089
71,9,4,30.612746796195204,201,23.236337542213338,10.291361627231218,28.21415074890301
118,4,5,35.454718365762005,344,39.72283471453123,46.29278743874265,62.85164074128159
47,3,2,28.5769476218374,565,15.159725717131927,13.404752695777502,17.34511843545109
69,17,4,33.80289502844641,619,31.944574886591884,4.850808098595238,45.72742310431978
101,2,5,28.175765527269842,772,25.17610293815754,52.495999461038934,72.26678236127808
68,1,2,39.0537265621701,984,24.680511212334608,51.52507555145351,43.04202329486678
43,8,3,39.713032290394864,760,34.34718971594751,24.214223546976083,40.35861632807444
61,13,3,30.667393199663024,643,40.54453347941982,42.14376855242561,67.3764523756341
80,15,1,30.497272415156473,633,33.27586174179979,33.42395596103503,52.082974812018975
67,8,5,37.04464211874556,842,40.59518935940167,51.17736682042493,77.14996094899229
52,12,2,31.040552785952013,754,22.937913356430897,18.903358159119264,39.62077700366204
92,12,4,38.740918709942136,256,30.585055642949435,31.42034399993911,37.35031727942367
44,14,3,34.88714963347579,761,28.516096172012283,29.122342272273027,47.98868826806514
54,15,2,32.209331476123744,377,15.349346985092886,21.234349575411525,33.31727667133605
46,15,5,37.992324956193045,492,31.704364294222202,53.48730387338234,67.72500799688115
95,9,1,33.92088040496074,245,34.84572972438525,9.952675479752129,19.66466162114798
107,19,3,38.93959496450171,369,32.757432132572106,8.97051837124177,39.07555313273431
82,20,2,39.13617084075257,470,37.088396963502646,34.61457211936508,57.9820673804599
80,8,2,29.98504182554091,616,32.140185853592314,39.449653799096524,53.50160130418629
68,19,2,28.027880873583165,338,17.00250764552271,11.67715525947391,43.60994846105526
80,6,5,39.807171281708825,446,18.49336572254134,23.443046535277446,28.09798402033536
99,20,5,38.873650433529754,347,32.894237326318574,56.793830578724624,89.0655541820849
35,19,5,28.665342828446096,429,23.249375759209205,14.79704536144044,44.81397816401503
96,4,4,37.99641116729284,991,17.389353871042974,40.10164212704365,54.34066453190373
